tt4792186,Humanda Kayo! Leon Sagrado! (1965),1965,NA,Drama,NA,Armando De Guzman,Jess Lapid,Yolanda Guevarra,Rodolfo Cristobal," 236,052
"," 1,628,362
"," 3,751,174
",NA,NA,NA,NA,NA,NA,NA,NA
tt4792196,Safari Island,NA,NA,Thriller,"
$6MM
(estimated)
",Gianfranco Serraino,Fabio Testi,NA,NA," 26,396
",NA,NA,43,NA,NA,4,NA,NA,NA,4
tt4792212,Pintung Bakal (1965),1965,NA,Action,NA,Danny Victorino,Henry Duval,Ruby Regala,Tony Cruz," 1,558,538
"," 489,738
"," 636,726
",NA,NA,4,NA,NA,NA,NA,NA
tt4792232,La Trilogia della diversit? (2015),2015,75,Comedy,"
��20
(estimated)
",Max Nardari,Ivan Bacchi,Fioretta Mari,Caterina Misasi," 307,349
"," 432,648
"," 735,034
",NA,NA,1,NA,NA,NA,NA,NA
tt4792240,Vrijeme izmedju nas (2017),2017,NA,Drama,NA,Andro Martinovic,Lazar Ristovski,Sofija Rajovic,Tihomir Stanic," 44,810
"," 119,692
"," 143,442
",48,1,9,NA,NA,NA,NA,NA
tt4792246,"Goodbye, Cockroach!",NA,NA,Drama,NA,Jasmin Durakovic,Emir Hadzihafizbegovic,Jelena Gavrilovic,Sasa Petrovic," 33,112
"," 40,228
"," 76,015
",28,20,1,1,NA,NA,15,NA
tt4792262,Operation Manila (1965),1965,NA,Action,NA,Fely Crisostomo,Eddie Rodriguez,Mario Montenegro,Lyn D'Amour," 100,139
"," 265,583
"," 794,909
",NA,NA,NA,NA,NA,NA,NA,NA
tt4792304,Combat P.I. (1965),1965,NA,Action,NA,Florentino Garcia,Berting Labra,Diomedes Maturan,Oscar Roncal," 222,393
"," 601,685
"," 431,625
",NA,NA,NA,2,NA,NA,NA,NA
tt4792332,The War of the Planets: The Flight of the Moths (2017),2017,120,Sci-Fi,NA,Nick Peterson,Old-Nick,Alex Hall,Vincent X. Hall," 310,201
"," 832,688
"," 1,279,991
",NA,NA,NA,NA,NA,NA,NA,NA
tt4792446,La mia famiglia a soqquadro (2017),2017,90,Comedy,"
��800
(estimated)
",Max Nardari,Eleonora Giorgi,Elisabetta Pellini,Antonino Bruschetta," 31,724
"," 86,056
"," 126,482
",41,103,5,NA,6,6,15,NA
tt4792456,Day Under Fire: World War II (2007),2007,46,Documentary,NA,Molly Bedell,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
tt4792524,Bad Grandmas (2017),2017,NA,Action,NA,Srikant Chellappa,Pam Grier,Judge Reinhold,Florence Henderson," 1,916
"," 2,657
"," 8,868
","1,900",965,"1,923",1,NA,NA,122,1
tt4792600,Morrow Road,NA,115,Horror,NA,Francis J. Sampier,Richard Riehle,Ellen Sandweiss,Betsy Baker," 7,591
"," 14,309
"," 25,091
",NA,NA,NA,NA,NA,NA,NA,NA
tt4792634,The Voice of Nothingness (2015),2015,17,Documentary,NA,Thomas Josef Roth,Masakatsu Fujita,Eiko Hanaoka,Shizuteru Ueda," 2,759,584
"," 3,046,588
"," 6,012,352
",NA,NA,NA,NA,NA,NA,NA,NA
tt4792648,Lace Crater (2015),2015,83,Comedy,NA,Harrison Atkins,Lindsay Burdge,Peter Vack,Jennifer Kim," 13,138
"," 14,360
"," 29,405
",31,73,91,NA,5.6,152,43,NA
tt4792664,Cowboy Church (2015),2015,10,Documentary,NA,Katarzyna Kochany,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2
tt4792692,Maattram,NA,NA,Drama,"
INR?20MM
(estimated)
",Anjathe Sridhar,Appukutty,Saalai Ravi,Soori," 443,813
"," 3,584,203
"," 74,941
",NA,NA,1,1,NA,NA,NA,1
tt4792712,Eine Zeit zum T?ten (2013),2013,97,Thriller,NA,G?nther Brandl,G?nther Brandl,Franz Baumgartner Jr.,Alois Brandl," 353,211
"," 3,811,717
"," 5,167,872
",NA,NA,NA,NA,NA,NA,NA,NA
tt4792734,Psychotronic Blue,NA,NA,Crime,NA,Stan Valen,Lidia Garc?a,Lone Fleming,Sandra Alberti," 1,340,869
"," 122,090
"," 166,146
",NA,NA,NA,49,NA,NA,NA,49
tt4792770,Untitled Rock Star Project,NA,NA,Drama,NA,Gary Kohn,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,32
tt4792826,Gui ma kuang chao (1978),1978,94,Comedy,NA,Bing-Man Tam,Bing-Man Tam,Heung Kam Lee,Hoi-Pang Lo," 672,202
"," 741,426
"," 847,585
",NA,1,3,NA,NA,NA,NA,NA
tt4792856,Too Big for the World (2016),2016,NA,Documentary,NA,Hanna Aner?d,Irene Andersen,Bob Arnold,Eva Birath," 240,640
"," 1,203,754
"," 956,302
",NA,NA,NA,NA,8.4,17,626,NA
tt4792992,Untitled Bermuda Triangle,NA,NA,Adventure,NA,Sam Esmail,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,1,68
tt4793074,Sisters (IX) (2015),2015,53,Documentary,NA,Andrew Smith,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt4793080,Celler (2015),2015,NA,Drama,"
$10K
(estimated)
",Emily Kathleen,Emily Kathleen,Laura Penn,NA," 106,405
"," 38,581
",NA,5,100,NA,5,NA,NA,NA,2
tt4793098,Funeral Service,NA,NA,Comedy,"
$10K
(estimated)
",Emily Kathleen,Laura Penn,Emily Kathleen,NA," 38,581
"," 106,405
",NA,100,5,NA,5,NA,NA,NA,2
tt4793108,Ghost Meets World,NA,49,Comedy,"
$500
(estimated)
",Justin Malone,Justin Malone,Braden Parsons,Zeke Whiteside," 1,523,476
"," 2,130,966
"," 2,784,727
",NA,NA,NA,NA,NA,NA,NA,NA
tt4793112,Fingerface (2015),2015,89,Comedy,NA,Andrew Dawson,Andrew Dawson,NA,NA," 3,152,361
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt4793130,Mobster Meets Crazy,NA,NA,Comedy,"
$15K
(estimated)
",Emily Kathleen,Emily Kathleen,Jenna Nelson,NA," 106,405
"," 1,044,706
",NA,NA,NA,NA,5,NA,NA,NA,2
tt4793168,Anachrony (2014),2014,60,Action,NA,Thibaud Laroche,Louise Baillargeon,Alissa Brunetti,Benoit Chenier," 4,385,244
"," 1,632,842
"," 6,374,393
",NA,NA,NA,NA,NA,NA,NA,NA
tt4793192,The Suburban Movement: Western Sydney Heavy Metal Scene (2013),2013,65,Documentary,"
AUD?1K
(estimated)
",Joshua John Sirman,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,39,34
tt4793200,"Like Father, Like Son (2002)",2002,NA,Drama,NA,Michael McCorkle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt4793234,Detours (III) (2016),2016,93,Crime,NA,Pedro Guindani,Carina Dias,Heinz Limaverde,Fernanda Menezes," 4,915,671
"," 3,819,842
"," 5,907,596
",NA,NA,NA,NA,NA,NA,NA,NA
tt4793244,The Deserter (2015),2015,95,Drama,"
VEB?10MM
(estimated)
",Ra?l Chamorro,Eliane Chipia,Magdiel Gonz?lez,Mercedes L?pez," 625,675
"," 3,560,752
"," 5,271,096
",NA,NA,NA,NA,6.8,11,NA,NA
tt4793252,Fade to Black: The Trigger Effect (2013),2013,104,Action,NA,Trevor Bailey,Cecily Anderson,Patrick Bailey,Mario Barros," 1,930,255
"," 5,045,267
"," 5,573,995
",NA,NA,NA,NA,NA,NA,NA,NA
tt4793254,The Incident (I) (2015),2015,94,Drama,"
?750K
(estimated)
",Jane Linfoot,Ruta Gedmintas,Tom Hughes,Tasha Connor," 69
"," 1,705
"," 73,144
",431,605,10,NA,4.5,130,NA,NA
tt4793266,Chuan Dao Fang Zi (1955),1955,NA,Drama,NA,Shen Liang,Wai-Yue Chan,Chi-Suen Cheung,Ming Deng," 3,919,395
"," 4,947,785
"," 2,442,078
",NA,NA,NA,NA,NA,NA,NA,NA
tt4793284,Zi shu nu (1954),1954,NA,Drama,NA,Gongliang Yang,Ying Cheung,Hong Nan,Kim-Fai Yam," 353,357
"," 727,393
"," 644,880
",NA,NA,1,NA,NA,NA,NA,NA
tt4793296,Think Only of Today (2015),2015,79,Documentary,NA,Alberto Lau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt4793322,Defenders of the Faith (1938),1938,77,Documentary,NA,Russell Palmer,Russell Palmer,Carmen Franco,Francisco Franco," 1,335,709
"," 1,315,024
"," 158,979
",NA,NA,16,NA,NA,NA,NA,NA
tt4793326,Little Cars 6: Fast Lane Fury (2011),2011,NA,Animation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt4793454,In the Image: Palestinian Women Capture the Occupation (2014),2014,61,Documentary,NA,Judith Montell,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt4793518,They Still Live,NA,NA,Thriller,NA,Dennis Delemar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
tt4793550,Ma folie (2015),2015,99,Drama,NA,Andrina Mracnikar,Alice Dwyer,Sabin Tambrea,Oliver Rosskopf," 57,879
"," 24,000
"," 1,087,313
",NA,NA,NA,NA,6.7,70,NA,NA
tt4793554,Directing Love Scenes (2016),2016,61,Drama,"
$5K
(estimated)
",Micah Nelson,Mariah Carroll,Heather Elaine,Freemon Jackson," 707,792
"," 1,470,574
"," 1,140,155
",NA,NA,NA,5,NA,NA,NA,NA
tt4793594,Beyond Paranoia: The War Against the Jews (2015),2015,83,Documentary,"
AUD?75K
(estimated)
",Monique Schwarz,Aharon Appelfeld,Phyllis Chesler,Manfred Gertensfeld," 713,723
"," 1,290,411
"," 2,549,288
",NA,NA,NA,NA,NA,NA,99,NA
tt4793596,Bond of Blood (2015),2015,NA,Drama,NA,Christopher-Lee dos Santos,Rowan Cloete,J.P. du Plessis,Sarah Kozlowski," 1,531,444
"," 4,231,781
"," 93,970
",NA,NA,6,6,NA,NA,2,NA
tt4793598,Pehla Kadam (1981),1981,NA,Romance,NA,Kidar Nath Sharma,Dinesh Hingoo,Sapna Sarang,Partap Sharma," 53,372
"," 579,977
"," 919,661
",NA,NA,NA,1,NA,NA,NA,NA
tt4793630,Seon-Ji-Ja-Ui Bam (2015),2015,82,Drama,NA,Kim Sung-moo,Wan-pyo Hong,Young-Pil Kim,Mi-so Lee," 8,039,987
"," 8,046,106
"," 820,584
",NA,NA,1,NA,7.2,5,NA,NA
tt4793682,The Nice House (2015),2015,22,Documentary,NA,Louise Turley,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt4793686,Alexia (I),NA,NA,Drama,NA,Khalid EL-Jelailati,Sarah Kozlowski,Suraya Santos,Charlie Bouguenon," 93,970
"," 96,977
"," 278,034
",NA,NA,NA,NA,NA,NA,NA,9
tt4793752,Di?logo con Luppi (2007),2007,45,Biography,"
��2K
(estimated)
",Alberto Leal,Federico Luppi,Susana Oviedo,NA," 35,441
"," 2,567,371
",NA,NA,NA,NA,NA,NA,NA,NA,NA
tt4794006,Sparrow's Call,NA,NA,Thriller,NA,Billie Vee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt4794022,Udanchhoo (2016),2016,NA,Comedy,NA,Vipin Parashar,Bruna Abdullah,Lankesh Bhardwaj,Prem Chopra," 35,190
"," 446,365
"," 39,754
",83,2,28,NA,NA,NA,NA,NA
tt4794032,It's a Dirty Game (2017),2017,NA,Drama,NA,Stephen Stix Josey,Adam Ratcliffe,Tony Devon,Milton James Jones," 40,433
"," 41,952
"," 72,130
",804,312,190,"2,355",NA,NA,331,"2,355"
tt4794038,Beholden,NA,NA,Action,NA,Jay Michaelson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
tt4794114,De Bond tegen vloeken (2015),2015,52,Documentary,"
��150K
(estimated)
",Luuk Bouwman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,13,1,2
tt4794144,Maximum Minka (2012),2012,NA,Adult,"
$40K
(estimated)
",Minka,Minka,NA,NA," 40,107
",NA,NA,15,NA,NA,15,NA,NA,NA,15
tt4794158,Sanmwad-Shabdanchya Palikadla,NA,90,Drama,NA,Siddhesh Danait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt4794170,Unstable (II),NA,NA,Animation,NA,Jeff 'Swampy' Marsh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
tt4794180,Capsule (2015),2015,91,Drama,"
?1MM
(estimated)
",Andrew Martin,Edmund Kingsley,Lisa Greenwood,David Wayman," 27,297
"," 43,619
"," 120,255
",32,5,280,57,6.4,"5,972",NA,"1,703"
tt4794226,Neet Election (2015),2015,145,Comedy,NA,Hikaru Okita,Seiichi Hirata,Kento Kasahara,Yukina Kond?," 5,089,715
"," 6,998,501
"," 5,657,345
",NA,NA,NA,NA,NA,NA,NA,NA
tt4794256,Blood Orange (2016),2016,85,Thriller,"
$1MM
(estimated)
",Toby Tobias,Ben Lamb,Kacey Clarke,Antonio Magro," 14,644
"," 3,410
"," 29,493
",71,384,6,NA,4.3,538,NA,NA
tt4794360,Dung-aw (1975),1975,75,Drama,NA,Lino Brocka,Armida Siguion-Reyna,Mario Montenegro,Bey Vito," 281,299
"," 265,583
"," 496,594
",NA,NA,NA,16,NA,NA,NA,7
tt4794402,Kill... Tony Falcon (1966),1966,NA,Action,NA,Armando De Guzman,Tony Ferrer,Willie Sotelo,Vic Silayan," 222,614
"," 113,892
"," 361,687
",NA,NA,NA,NA,NA,NA,NA,NA
tt4794410,Albion Rising (2009),2009,72,NA,"
?6K
(estimated)
",Jude Rawlins,Suzanne Andrade,Esme Appleton,Eileen Daly," 6,309,343
"," 2,561,738
"," 33,563
",NA,NA,210,NA,NA,NA,NA,NA
tt4794416,Camp Killer (2016),2016,83,Horror,"
$10K
(estimated)
",Shawn Jones,Jimmyo Burril,Melissa LaMartina,April Monique Burril," 191,524
"," 253,003
"," 162,493
",67,4,75,15,7.7,10,146,15
tt4794474,Code Name: Octopus (1966),1966,NA,Action,NA,George Rowe,Tony Ferrer,Lourdes Medel,Rodolfo 'Boy' Garcia," 222,614
"," 1,015,988
"," 214,079
",NA,NA,1,3,NA,NA,NA,NA
tt4794506,The Valley of Salt (2016),2016,62,Documentary,NA,Christophe M. Saber,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6.7,7,NA,2
tt4794512,Wedding Doll (2015),2015,82,Drama,NA,Nitzan Giladi,Moran Rosenblatt,Roy Assaf,Mili Avital," 128,121
"," 127,625
"," 5,801
",3,1,2,NA,6,191,21,NA
tt4794530,Ken and Kazu (2015),2015,98,Crime,NA,Hiroshi Shoji,Shinsuke Kato,Katsuya Maiguma,Daisuke Ebara," 1,673,219
"," 2,212,146
"," 4,433,224
",NA,NA,NA,NA,6.6,28,NA,NA
tt4794546,Ce sera presque comme j'ai r?v? (1975),1975,42,Documentary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt4794614,BKS BTS: Script to Screen (2015),2015,NA,Documentary,"
$1K
(estimated)
",Ale Fuenmayor,Sofia Alvarez,Imani Armand,Angelina Barrera," 5,125,394
"," 7,035,241
"," 6,267,030
",NA,NA,NA,NA,NA,NA,NA,NA
tt4794654,3000GRAD: From Wustrow to Paris (2015),2015,85,Documentary,NA,Henri Tonn,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt4794728,UNindian (2015),2015,102,Comedy,NA,Anupam Sharma,Brett Lee,Tannishtha Chatterjee,Supriya Pathak," 113,430
"," 12,067
"," 59,529
",11,46,14,20,5.5,480,NA,NA
tt4794734,Robin and the Dreamweavers (2000),2000,75,Animation,NA,Kamoon Song,Kathleen Barr,Paul Dobson,Janyse Jaud," 28,935
"," 27,740
"," 42,388
",29,26,37,NA,6.1,9,NA,NA
tt4794748,Out on the Street (2015),2015,71,NA,NA,Jasmina Metwaly,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,9,NA,NA
tt4794754,The Great & The Small (2016),2016,104,Drama,NA,Dusty Bias,Ritchie Coster,Ann Dowd,Nick Fink," 9,533
"," 2,475
"," 20,716
",109,221,3,5,5.5,188,55,5
tt4794766,Fragments of Exile (2015),2015,135,NA,NA,Joseph Rottner,Joseph Rottner,NA,NA," 5,017,178
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt4794798,Inventing Cornell Tech: The Vision (2015),2015,64,Documentary,NA,Edgar B. Howard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt4794804,Dong lian (1974),1974,NA,Romance,NA,Yin Tse,Zhen Zhen,Alan Tang,Yin Tse," 135,160
"," 149,448
"," 130,814
",1,6,2,2,NA,NA,NA,2
tt4794832,"Black, Not Gray: Ankara Rocks! (2016)",2016,114,Documentary,NA,Ufuk ?nen,Ufuk ?nen,Can Abanazir,Volkan Akgun," 4,358,353
"," 3,934,300
"," 5,835,291
",NA,NA,NA,NA,7.3,23,276,NA
tt4794852,Gekijouban Shimajirou no wao!: Shimajirou to ookina ki (2015),2015,60,Animation,NA,Jazz Boon,Kyung-ho Jung,Zhao Wenhe,Qian Sun," 52,244
"," 1,799,074
"," 164,516
",NA,NA,NA,NA,NA,NA,NA,NA
tt4794916,Overworld,NA,NA,Fantasy,NA,John Funk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt4794924,Bar Haze,NA,NA,Comedy,NA,Ramsay Philips,Ramsay Philips,NA,NA," 195,682
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt4795002,Stan (II) (2014),2014,26,Documentary,NA,Adam Steel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt4795022,Lajko: Cig?ny az ?rben (2017),2017,NA,Comedy,NA,Bal?zs Lengyel,Sergej Onopko,G?bor M?t?,Zsolt Trill," 52,106
"," 123,340
"," 166,329
",14,3,1,NA,NA,NA,56,NA
tt4795030,Mind?r?kk? (2017),2017,NA,Drama,NA,Gy?rgy P?lfi,Julia Ubrankovics,Tam?s Polg?r,Attila Mensz?tor-H?resz," 90,358
"," 480,189
"," 5,718,865
",NA,NA,1,29,NA,NA,1,29
tt4795058,Holtomiglan,NA,NA,Thriller,NA,Attila ?rpa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt4795062,His Master's Voice (2017),2017,NA,Drama,NA,Gy?rgy P?lfi,Kate Vernon,Marshall Williams,Andrew Moodie," 5,883
"," 10,412
"," 15,796
",140,32,18,29,NA,NA,24,NA
tt4795074,Avas,NA,NA,Drama,NA,Vir?g Zombor?cz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt4795082,Nyitott,NA,NA,Drama,NA,Orsi Nagypal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt4795102,Jonestown (I),NA,NA,Adventure,NA,Aaron Guzzo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt4795124,How to Be a Latin Lover (2017),2017,115,Comedy,NA,Ken Marino,Eugenio Derbez,Salma Hayek,Raphael Alejandro," 2,673
"," 170
"," 5,865
",406,"4,270",6,581,5.8,"4,972","1,574",NA
tt4795132,Behind the White Glasses (2015),2015,112,Documentary,NA,Valerio Ruiz,Martin Scorsese,Rutger Hauer,Nastassja Kinski," 181
"," 1,079
"," 1,813
",17000,"2,390",552,NA,8.4,185,NA,NA
tt4795152,To Love a Maori (1972),1972,103,Drama,NA,Ramai Hayward,Toby Curtis,Pam Ferris,Ramai Hayward," 7,175,160
"," 2,294
"," 887,399
",NA,NA,NA,NA,NA,NA,NA,NA
tt4795160,Haida Gwaii: On the Edge of the World (2015),2015,74,Documentary,NA,Charles Wilkinson,Severn Cullis-Suzuki,Guujaaw,NA," 561,533
"," 6,301,629
",NA,NA,NA,NA,1,7.3,32,NA,NA
tt4795196,The Village of Middlevale (2016),2016,99,Comedy,NA,Amber Celletti,Thomas Blanchard,Genevieve Ferrari,Dana Galagan," 1,472,071
"," 7,208,469
"," 3,500,241
",NA,NA,NA,NA,NA,NA,23,NA
tt4795208,The Blue Ribbon,NA,NA,Family,NA,Tony Chopelas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt4795212,Damascus Gate (II),NA,NA,Action,NA,Todd Allen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt4795278,Little America (I),NA,NA,Drama,NA,Kenneth Marken,Desir?e Noferini,NA,NA," 74,396
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt4795318,Transmitting Musical Heritage: Legacy (2015),2015,NA,Documentary,NA,Jo?o Paulo Sim?es,John Ball,Kadialy Kouyate,Kate Pahl," 4,709,818
"," 846,834
"," 4,906,064
",NA,NA,NA,275,NA,NA,NA,NA
tt4795398,Vator (2015),2015,85,Comedy,NA,Shaun Benton,Tempast Wulf,Michelle M. Tucker,Pokey Spears," 41,337
"," 49,823
"," 90,174
",319,"3,152",741,NA,NA,NA,5,NA
tt4795418,Claudia's Scroll (2017),2017,NA,History,NA,Phyllis Cottrell,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt4795458,Pattaya City of Smiles (2006),2006,NA,Documentary,"
?24
(estimated)
",Paul Everett,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt4795462,Legendarny,NA,NA,Sci-Fi,NA,Lukasz Stasiorowski,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1
tt4795468,Just Listed,NA,NA,Thriller,NA,Tony Chopelas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt4795470,Avevo Bisogno Dell'Oceano (2014),2014,77,Documentary,NA,Gianluca Peretti,Gianluca Peretti,NA,NA," 6,113,594
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt4795536,Kaban (1982),1982,NA,Drama,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt4795546,Nocturama (2016),2016,130,Drama,NA,Bertrand Bonello,Finnegan Oldfield,Vincent Rottiers,Hamza Meziani," 30,759
"," 33,119
"," 104,432
",NA,NA,NA,33,6.7,"1,407",131,33
tt4795590,"And Now? Joseph, Mary, John (2014)",2014,52,Documentary,"
$80K
(estimated)
",Marcio Takata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt4795616,The Business of Staying Young (2015),2015,71,Documentary,NA,Wojciech Lorenc,Jack Cione,Elaine Stroka,Marci Taylor-Kaneshige," 5,486,252
"," 6,533,454
"," 6,812,081
",NA,NA,NA,NA,NA,NA,1,NA
tt4795624,Jackson Bolt (2016),2016,NA,Action,"
$500K
(estimated)
",A'Ali de Sousa,Robert D. Parham,Fred Williamson,James E. Meyer," 151,034
"," 6,381
"," 363,142
",114,842,80,"1,271",7.5,13,106,80
tt4795630,Touched (I) (2015),2015,NA,Drama,"
$225K
(estimated)
",Terrance Tykeem,Jessica Mikayla Adams,Cindy Andino,Laquisha S. Anthony," 65,405
"," 1,425,061
"," 5,925,259
",NA,NA,NA,NA,6.6,22,319,NA
tt4795730,And Then There Was Eve (2017),2017,96,Drama,NA,Savannah Bloch,Tania Nolan,Karan Soni,Mary Holland," 2,866
"," 6,457
"," 8,355
",227,148,31,NA,9.4,21,211,NA
tt4795758,Shrant (1984),1984,NA,Thriller,NA,G.G. Banerji,Govind Banerji,Priyanka Banerji,Anil Karve," 8,088,824
"," 4,698,335
"," 5,048,623
",NA,NA,NA,NA,NA,NA,NA,NA
tt4795772,Criminal: Become Vengeance (2013),2013,55,Thriller,"
CAD?1K
(estimated)
",Elliot Dawson-Clark,Ian Dyck,Robert Grey,Alicia Kenworthy," 5,799,331
"," 7,816,092
"," 1,004,105
",NA,NA,NA,NA,9.2,8,9,NA
tt4795798,The Ghost Hunt,NA,NA,Horror,NA,Juan F. Gonzalez,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt4795810,The Case of Jonas Booker,NA,NA,Crime,"
$20K
(estimated)
",Ram Bharwani,Lexy Kolker,Emily Goss,John Ruby," 9,652
"," 19,404
"," 28,172
",3,427,36,NA,NA,NA,NA,NA
tt4795852,Scandalo in sala. La sfida tra Potere e Cinema in Italia (2014),2014,100,Documentary,"
��100K
(estimated)
",Serafino Murri,Marco Bellocchio,Bernardo Bertolucci,Alberto Crespi," 37,792
"," 8,693
"," 506,415
",NA,NA,NA,NA,NA,NA,NA,NA
tt4795866,This Is Not a Kidnapping,NA,NA,Comedy,NA,Faith Bishop,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt4795954,Lazarus Rising (2015),2015,90,Action,"
$500K
(estimated)
",John Depew,Mike Pfaff,Adoni Maropis,Devon Ogden," 44,031
"," 21,126
"," 20,284
",414,90,74,17,4.6,16,NA,3
tt4796004,Leben am Limit (2015),2015,60,Documentary,NA,Philipp Sohmer,Stefan Bellof,Klaus Bischof,Norbert Haug," 3,716,986
"," 4,560,320
"," 2,775,109
",NA,NA,NA,NA,NA,NA,NA,NA
tt4796086,The Loving Dead: A Romantic Zomedy,NA,NA,Comedy,"
CAD?500
(estimated)
",Anthony Quinn,Mel Guibz,Dan Desmarais,Maggie-Sue Sin," 184,323
"," 442,858
"," 1,655,383
",15,5,26,NA,NA,NA,1,2
tt4796094,Hail to the King: 60 Years of Destruction (2015),2015,68,Documentary,"
$20K
(estimated)
",Kyle Yount,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6,10,60,NA
tt4796106,"Keep Warm, Burn Britain",NA,NA,Documentary,NA,Ross Lipman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt4796120,Timebreakers - auf der Suche nach dem geheimnisvollen Heidekristall (2016),2016,118,Adventure,"
��3K
(estimated)
",Niels Marquardt,Larissa Felber,Elisabeth Mathilde Cartus,Lucy Kruse," 528,278
"," 959,911
"," 965,418
",NA,NA,NA,NA,5.1,7,NA,NA
tt4796122,Satanic (2016),2016,85,Horror,NA,Jeffrey G. Hunt,Sarah Hyland,Steven Krueger,Justin Chon," 280
"," 11,798
"," 4,848
","1,721",162,554,13,3.7,"3,445","1,323",2
tt4796184,A Midsummer Night's Dreaming (2015),2015,NA,Drama,"
$5K
(estimated)
",Mathew Gasda,Shiree Adkins,Calson Bevington,Dan Bosler," 921,319
"," 6,537,518
"," 2,810,774
",NA,NA,NA,NA,NA,NA,NA,NA
tt4796190,Not Another Sci-Fi Movie (2013),2013,90,Comedy,NA,Ryan Humphries,Janielle Atherton,Anna Peck,NA," 1,204,695
"," 1,278,644
",NA,NA,NA,NA,NA,2.5,17,5,NA
tt4796222,The Incredible Journey of a Mafia Soldier,NA,NA,Action,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tt4796254,Late Shift (I) (2016),2016,NA,Thriller,NA,Tobias Weber,Joe Sowerbutts,Haruka Abe,Richard Durden," 31,464
"," 25,610
"," 29,783
",30,411,17,NA,7.2,312,35,7
tt4796286,Where Time Begins (2016),2016,NA,Documentary,"
$40K
(estimated)
",Sankar Jayaraman,Joan Antoni Pons-Ser?s de Brauwer,Allen DiGioia,Isitolo Filitonga," 3,175,100
"," 1,695,710
"," 4,644,559
",NA,NA,NA,NA,NA,NA,NA,NA
